book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,book_idx
5997,7129588,7129588,7039736,14,1439178232,9781439178230.0,Jennifer Echols,2010.0,Forget You,Forget You,eng,3.79,24334,24795,1311,782,2202,6346,7631,7834,https://images.gr-assets.com/books/1311064362m/7129588.jpg,https://images.gr-assets.com/books/1311064362s/7129588.jpg,-0.3360662,0.3446053,-0.32211843,0.3168956,0.32810026,0.33596653,0.34768024,0.32400367,0.35367602,-0.34195578,0.32675126,-0.31486997,0.33087024,-0.25197387,0.3334025,-0.32925963,-0.34280264,0.32953617,0.3331679,-0.32536355,-0.33544585,-0.29462495,0.27076897,-0.31174263,0.32728165,-0.3415615,0.2721872,0.31608358,0.357105,-0.24582781,0.31708288,-0.25459453,5996
5998,16152943,16152943,21990534,10,098870742X,9780988707400.0,Kelly Elliott,2012.0,,"Wanted (Wanted, #1)",en-US,3.98,22039,25987,1781,1469,1776,4215,6941,11586,https://images.gr-assets.com/books/1354255331m/16152943.jpg,https://images.gr-assets.com/books/1354255331s/16152943.jpg,-0.3831545,0.40728897,-0.3514519,0.3646748,0.3563613,0.3734544,0.3700377,0.3638412,0.3942537,-0.38839367,0.35040066,-0.3504074,0.36147955,-0.1940198,0.34199214,-0.35698834,-0.38249293,0.3649788,0.38009688,-0.35628,-0.3578127,-0.34690318,0.31770214,-0.34512907,0.36040735,-0.37404886,0.31716135,0.34504712,0.31981418,-0.17916688,0.3227956,-0.35796753,5997
5999,21796,21796,1098285,28,330247042,9780330247050.0,William Goldman,1974.0,Marathon Man,Marathon Man,eng,4.11,15659,16439,323,135,454,3075,6546,6229,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.34844708,0.12408864,-0.4304243,0.4468827,0.42957884,0.39877877,0.30194443,0.45682073,0.32694462,-0.46066827,0.40828156,-0.44675007,0.44354066,-0.4263881,0.45180184,-0.4335502,-0.46920162,0.45603687,0.4433283,-0.43180284,-0.3963648,-0.44322234,0.44060925,-0.43700877,0.4429928,-0.46121633,0.4218836,0.45205864,0.11120621,-0.42182064,0.4468498,-0.38052762,5998
6000,3870943,3870943,3916135,16,1607515423,9781607515420.0,Julie Klassen,2008.0,The Apothecary's Daughter,The Apothecary's Daughter,eng,3.79,15782,19946,1916,352,1219,5660,7743,4972,https://images.gr-assets.com/books/1325356997m/3870943.jpg,https://images.gr-assets.com/books/1325356997s/3870943.jpg,-0.28007248,0.26714507,-0.31539243,0.32370326,0.32098675,0.29294613,0.2617918,0.3279415,0.24718441,-0.33737957,0.2989959,-0.31532508,0.32144162,-0.29187366,0.32509685,-0.3170019,-0.34303042,0.32521668,0.3206902,-0.31473243,-0.3008525,-0.3005886,0.30632693,-0.29684922,0.32235608,-0.33950004,0.2898934,0.32856134,0.27328056,-0.2891266,0.32021022,-0.25168595,5999
6001,16047244,16047244,21826887,10,,,Michelle A. Valentine,2012.0,Rock the Heart,"Rock the Heart (Black Falcon, #1)",eng,4.01,28776,29249,1464,477,1369,5757,11321,10325,https://images.gr-assets.com/books/1403549370m/16047244.jpg,https://images.gr-assets.com/books/1403549370s/16047244.jpg,-0.39047253,0.39275497,-0.35972813,0.37589687,0.36668012,0.37634102,0.3720731,0.3756756,0.39549604,-0.3931305,0.35831398,-0.36027598,0.3718698,-0.20761724,0.35425332,-0.3680131,-0.39081946,0.38077766,0.38554478,-0.36738136,-0.3628868,-0.35610858,0.3252197,-0.35728997,0.37057278,-0.38269964,0.3258437,0.35664582,0.31797442,-0.19177948,0.33062753,-0.36167285,6000
6002,76659,76659,2436148,19,345313151,9780345313160.0,Piers Anthony,1984.0,Bearing an Hourglass,"Bearing an Hourglass (Incarnations of Immortality, #2)",en-US,3.94,18817,19335,407,180,1007,4748,7226,6174,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.32315204,0.022804752,-0.39268726,0.39831185,0.38289484,0.37799945,0.37276873,0.3976087,0.38467458,-0.41410583,0.3967548,-0.3965104,0.38526994,-0.37272498,0.40464538,-0.39616296,-0.41166896,0.39883724,0.3815776,-0.38925868,-0.3544336,-0.3881223,0.37531197,-0.3989028,0.39759633,-0.40989482,0.37644467,0.39680022,0.22010647,-0.36623207,0.39389837,-0.30164847,6001
6003,65217,65217,63267,15,698113578,9780698113570.0,"Claire Huchet Bishop, Kurt Wiese",1938.0,The Five Chinese Brothers,The Five Chinese Brothers,eng,4.18,20189,20504,334,257,713,3875,5820,9839,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.42049927,0.2837321,-0.44241822,0.45911914,0.48028043,0.44226772,0.41205686,0.470493,0.42487878,-0.47951502,0.44896787,-0.46571708,0.46783775,-0.4526397,0.46830907,-0.45605227,-0.47823247,0.47538352,0.45825797,-0.46026152,-0.43689865,-0.44705895,0.46051377,-0.41967794,0.4696429,-0.4840532,0.45151013,0.46108866,0.1798264,-0.4506421,0.46722317,-0.40503025,6002
6004,9712492,9712492,14601010,18,615417175,9780615417170.0,Jamie McGuire,2010.0,Providence,"Providence (Providence, #1)",eng,4.0,23568,25209,1786,717,1428,4663,8701,9700,https://images.gr-assets.com/books/1358276101m/9712492.jpg,https://images.gr-assets.com/books/1358276101s/9712492.jpg,-0.38427728,0.44391364,-0.3492596,0.3595708,0.35428533,0.36817396,0.3774732,0.35909873,0.38591892,-0.39198127,0.35728133,-0.34951648,0.36619136,-0.20636185,0.3541339,-0.36009613,-0.38526782,0.36512905,0.37259218,-0.34920043,-0.3648543,-0.33257347,0.30319878,-0.33748877,0.36213878,-0.37762898,0.30009767,0.3528237,0.4074005,-0.19443148,0.32533273,-0.31586614,6003
6005,15447,15447,2553145,28,345418506,9780345418500.0,Piers Anthony,1979.0,"The Source of Magic (Xanth, #2)","The Source of Magic (Xanth, #2)",,3.86,19149,20720,321,154,1060,6002,7780,5724,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.30713645,0.0032435206,-0.3721979,0.38550976,0.36863604,0.36433372,0.3426767,0.38281813,0.36025926,-0.39954972,0.37947592,-0.3825456,0.37197003,-0.36224285,0.39221334,-0.3852952,-0.40013358,0.38700226,0.37103054,-0.37289956,-0.33911344,-0.37922618,0.36497232,-0.38061625,0.38046208,-0.3930246,0.35672417,0.3867209,0.16560827,-0.36062744,0.3826177,-0.29074234,6004
6006,94804,94804,1231869,37,64440583,9780064440580.0,Arnold Lobel,1979.0,Days with Frog and Toad,"Days with Frog and Toad (Frog and Toad, #4)",eng,4.24,15912,16446,218,226,602,2734,4341,8543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.37511915,0.26210108,-0.39839044,0.408924,0.42392892,0.3965355,0.35791495,0.4148389,0.3705444,-0.43757492,0.39719433,-0.414169,0.41336015,-0.40467843,0.42250952,-0.41621298,-0.4361305,0.42252302,0.4051861,-0.41144484,-0.39072368,-0.3938988,0.40713578,-0.37761545,0.4193992,-0.4324225,0.39053115,0.4150248,0.17227605,-0.39868307,0.4232231,-0.34583586,6005
6007,40470,40470,3049974,53,679747192,9780679747190.0,Cormac McCarthy,1996.0,Cities of the Plain ,"Cities of the Plain (The Border Trilogy, #3)",,4.07,14638,15701,898,71,460,2986,6938,5246,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.30698827,-0.07174413,-0.4107817,0.40959057,0.4106295,0.3623993,0.2668843,0.42390108,0.3124066,-0.42552134,0.37451002,-0.41136298,0.41291702,-0.396371,0.41381994,-0.40605563,-0.43616697,0.42501613,0.40150324,-0.40453702,-0.35629573,-0.4187093,0.40692812,-0.39992213,0.41256374,-0.43325004,0.40116376,0.41324216,-0.11902618,-0.40532482,0.40970325,-0.36153704,6006
6008,9305362,9305362,14188292,29,,,C.S. Pacat,2015.0,Captive Prince,"Captive Prince (Captive Prince, #1)",eng,3.98,23580,28810,3900,967,1584,5440,9802,11017,https://images.gr-assets.com/books/1356028113m/9305362.jpg,https://images.gr-assets.com/books/1356028113s/9305362.jpg,-0.31015506,0.10806841,-0.34997585,0.34557083,0.3455149,0.32137215,0.3135613,0.3512226,0.2967605,-0.3615691,0.33625323,-0.3451404,0.34873,-0.32616642,0.35475007,-0.35068116,-0.36367485,0.35191396,0.33880535,-0.34743273,-0.3184104,-0.3277788,0.32796702,-0.34299055,0.34844732,-0.36510667,0.32636517,0.34929118,0.1793016,-0.3224562,0.34461793,-0.2472818,6007
6009,40159,40159,847545,23,006083577X,9780060835770.0,Megan Whalen Turner,2006.0,The King of Attolia,"The King of Attolia (The Queen's Thief, #3)",eng,4.37,22724,24349,2029,237,537,2663,7505,13407,https://images.gr-assets.com/books/1293505327m/40159.jpg,https://images.gr-assets.com/books/1293505327s/40159.jpg,-0.3930153,0.20283021,-0.44689146,0.4396848,0.44103062,0.41666716,0.39969113,0.44015992,0.3848571,-0.46071038,0.43073195,-0.4399821,0.44945922,-0.41255164,0.45190054,-0.44592825,-0.45709553,0.4457106,0.42921788,-0.4428785,-0.41021898,-0.41780755,0.41805232,-0.432758,0.44049403,-0.46774283,0.40794125,0.45129398,0.28567427,-0.40181822,0.44594923,-0.30820337,6008
6010,953260,953260,2907344,31,786854448,9780786854450.0,"Ridley Pearson, David Frankland",2004.0,The Kingdom Keepers,"Disney after Dark (Kingdom Keepers, #1)",,3.91,18193,20906,2224,498,1479,4919,6585,7425,https://images.gr-assets.com/books/1275199267m/953260.jpg,https://images.gr-assets.com/books/1275199267s/953260.jpg,-0.2904006,0.21008658,-0.31088218,0.3087064,0.31224847,0.29693127,0.30497792,0.31380945,0.29252416,-0.3351589,0.31288683,-0.30769575,0.31284317,-0.28780344,0.3189021,-0.3172941,-0.32442436,0.32056576,0.30947712,-0.31251705,-0.3073156,-0.28502822,0.2817002,-0.29418737,0.30990016,-0.33132076,0.27992228,0.3177759,0.26724562,-0.2770944,0.31311882,-0.19084205,6009
6011,5548,5548,54737,53,393320928,9780393320920.0,Richard Feynman,1988.0,What Do You Care What Other People Think? Further Adventures of a Curious Character,What Do You Care What Other People Think?,eng,4.28,14948,16457,638,124,301,2177,6130,7725,https://images.gr-assets.com/books/1297913068m/5548.jpg,https://images.gr-assets.com/books/1297913068s/5548.jpg,-0.33324432,-0.05817448,-0.41184306,0.41792774,0.41283515,0.39365947,0.33391416,0.42765057,0.37917963,-0.43521172,0.4067704,-0.42130575,0.42025965,-0.4154974,0.42541066,-0.41211393,-0.4400402,0.42698583,0.41427442,-0.41268495,-0.37057185,-0.43280023,0.41684866,-0.42240912,0.4173608,-0.43997172,0.41540262,0.4282084,-0.011178682,-0.4097781,0.41912454,-0.35526586,6010
6012,7146335,7146335,7410973,34,241141826,9780241141820.0,Paul Murray,2010.0,Skippy Dies,Skippy Dies,eng,3.72,14619,17350,2246,758,1557,4106,6349,4580,https://images.gr-assets.com/books/1301970939m/7146335.jpg,https://images.gr-assets.com/books/1301970939s/7146335.jpg,-0.32392994,0.01841532,-0.40961206,0.4062281,0.40691283,0.3503017,0.2717773,0.4167985,0.29381993,-0.42318043,0.36617097,-0.40861672,0.41634965,-0.40310684,0.41807082,-0.3946853,-0.43723586,0.41979036,0.39743996,-0.4115008,-0.36379874,-0.41111782,0.40706608,-0.39556798,0.41748855,-0.43742305,0.40549165,0.42573068,-0.0032318807,-0.40541843,0.41646183,-0.35863462,6011
6013,77735,77735,1755248,31,671721720,9780671721720.0,David Weber,1993.0,The Honor of the Queen,"The Honor of the Queen (Honor Harrington, #2)",,4.21,17274,20256,525,115,390,3100,8232,8419,https://images.gr-assets.com/books/1304286399m/77735.jpg,https://images.gr-assets.com/books/1304286399s/77735.jpg,-0.27947387,-0.03297606,-0.36912522,0.37273017,0.3427951,0.36193952,0.34361476,0.35780296,0.3609991,-0.37307885,0.37839922,-0.3702455,0.361948,-0.35219532,0.3752559,-0.3627131,-0.37894198,0.36830893,0.34269896,-0.35844985,-0.31758016,-0.3631111,0.3574377,-0.37750673,0.3593872,-0.37649295,0.34598023,0.37050897,0.2137789,-0.33922714,0.36164793,-0.2779563,6012
6014,805023,805023,2702382,46,671729462,9780671729460.0,V.C. Andrews,1982.0,My Sweet Audrina,"My Sweet Audrina (Audrina, #1)",,3.92,18549,19602,844,434,1356,4769,5906,7137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.29308957,0.24805136,-0.34616232,0.34110478,0.33871728,0.31493154,0.2949572,0.3638873,0.28282565,-0.3573825,0.3337063,-0.3457643,0.345574,-0.30979136,0.3496828,-0.34971055,-0.3675239,0.34492826,0.34272403,-0.3362322,-0.326568,-0.33454168,0.33157218,-0.3308566,0.3529484,-0.35785738,0.3183541,0.3564644,0.26442054,-0.3042565,0.34776887,-0.28173804,6013
6015,22027459,25843453,41346452,25,,,A.G. Riddle,2014.0,The Atlantis World,"The Atlantis World (The Origin Mystery, #3)",eng,3.93,9240,16826,792,200,886,4002,6609,5129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.26518422,0.10894864,-0.3306414,0.3231759,0.3194803,0.30254197,0.278154,0.33383733,0.2785327,-0.34649128,0.32143113,-0.32849795,0.32739782,-0.30749902,0.33659068,-0.3224789,-0.34311026,0.3322552,0.32767892,-0.32332706,-0.29982954,-0.31651938,0.3178942,-0.3321063,0.33126983,-0.3486826,0.30578142,0.33680555,0.2199238,-0.2995139,0.33428073,-0.2577065,6014
6016,8635145,8635145,13505950,30,,9780734411850.0,Jessica Shirvington,2010.0,Embrace,"Embrace (The Violet Eden Chapters, #1)",eng,4.01,19343,22870,1929,801,1422,4067,7069,9511,https://images.gr-assets.com/books/1284130161m/8635145.jpg,https://images.gr-assets.com/books/1284130161s/8635145.jpg,-0.38414547,0.37254268,-0.37297407,0.36659074,0.3718773,0.39585716,0.41080752,0.37196738,0.40187797,-0.3990212,0.39302126,-0.36659512,0.38840112,-0.3099552,0.38106865,-0.39091668,-0.3862439,0.38439554,0.37434766,-0.37156963,-0.38784242,-0.33641014,0.29885092,-0.37693572,0.3717797,-0.39853677,0.31357908,0.3774197,0.41405076,-0.2911339,0.3757222,-0.23736061,6015
6017,192892,192892,520581,61,61043583,9780061043580.0,Dorothy L. Sayers,1927.0,Unnatural Death,"Unnatural Death (Lord Peter Wimsey, #3)",eng,4.11,17742,18764,549,172,504,3705,7132,7251,https://images.gr-assets.com/books/1316244142m/192892.jpg,https://images.gr-assets.com/books/1316244142s/192892.jpg,-0.37170854,0.084669456,-0.42694792,0.44052342,0.42814636,0.40167388,0.3449895,0.44046608,0.37305656,-0.44252065,0.4080656,-0.43204844,0.43450543,-0.42323947,0.4378954,-0.42690048,-0.45159057,0.43974805,0.43580663,-0.42690998,-0.38526425,-0.42472363,0.42909485,-0.4239338,0.43278024,-0.4513063,0.42288417,0.43861842,0.07288039,-0.42177117,0.43365544,-0.36670107,6016
6018,92250,92250,576784,8,1559360615,9781559360620.0,Tony Kushner,1992.0,Angels in America: A Gay Fantasia on National Themes: Millennium Approaches (Part One),"Angels in America, Part One: Millennium Approaches",en-US,4.27,16814,16949,275,331,612,2188,4892,8926,https://images.gr-assets.com/books/1354209439m/92250.jpg,https://images.gr-assets.com/books/1354209439s/92250.jpg,-0.3366673,0.010642147,-0.4225674,0.4191101,0.42770916,0.37043628,0.2941155,0.43642294,0.31046516,-0.43582192,0.38106173,-0.4296763,0.42258143,-0.4187634,0.4326997,-0.41314858,-0.44292954,0.4360048,0.41127986,-0.41723853,-0.37077317,-0.42914358,0.41425338,-0.4070678,0.4275357,-0.45150614,0.40808257,0.43244854,-0.07346066,-0.41978282,0.43295094,-0.35865974,6017
6019,1617875,1617875,701268,39,385341326,9780385341320.0,Dorothy Koomson,2006.0,My Best Friend's Girl,My Best Friend's Girl,,4.02,14811,17072,999,284,801,3520,6114,6353,https://images.gr-assets.com/books/1363730538m/1617875.jpg,https://images.gr-assets.com/books/1363730538s/1617875.jpg,-0.29668957,0.27723217,-0.32982504,0.33220223,0.32620963,0.301693,0.2760881,0.34667253,0.26280466,-0.35069802,0.31289455,-0.3261121,0.33418354,-0.2901838,0.33805177,-0.33594444,-0.36136702,0.34096596,0.33677143,-0.32706282,-0.32143822,-0.31664762,0.31475738,-0.30977747,0.34022078,-0.35417596,0.29713613,0.33994347,0.27296284,-0.29356462,0.335895,-0.27377787,6018
6020,330721,330721,679378,40,038077352X,9780380773530.0,Lisa Kleypas,1994.0,Dreaming of You ,"Dreaming of You (The Gamblers, #2)",en-US,4.22,24790,26389,1161,178,765,4268,9165,12013,https://images.gr-assets.com/books/1443223862m/330721.jpg,https://images.gr-assets.com/books/1443223862s/330721.jpg,-0.38523728,0.33242244,-0.39119983,0.39907977,0.39614567,0.39685595,0.37452412,0.40713745,0.38559833,-0.42658344,0.3963311,-0.39298177,0.4035436,-0.34488526,0.3992175,-0.40336284,-0.41708776,0.41171244,0.39947578,-0.40279144,-0.38801017,-0.38797924,0.37574068,-0.3991903,0.4082179,-0.42763647,0.373219,0.40163577,0.33126146,-0.32947937,0.39610893,-0.35371542,6019
6021,8725,8725,77870,24,375758739,9780375758740.0,Ruth Reichl,2001.0,Comfort Me with Apples: More Adventures at the Table,Comfort Me with Apples: More Adventures at the Table,eng,4.02,16021,16748,936,145,600,3525,7017,5461,https://images.gr-assets.com/books/1339885200m/8725.jpg,https://images.gr-assets.com/books/1339885200s/8725.jpg,-0.3255599,0.17698818,-0.3942734,0.40495762,0.40329105,0.34728715,0.27097398,0.41670826,0.2689148,-0.42570385,0.35200575,-0.40373865,0.3975754,-0.38606143,0.4065754,-0.394994,-0.4279029,0.40599528,0.39668417,-0.3938516,-0.36091214,-0.40443495,0.40287396,-0.37425506,0.40903735,-0.42877933,0.3779484,0.41178885,0.104771756,-0.39409137,0.41408372,-0.34573996,6020
6022,138134,138134,1701632,40,679601082,9780679601080.0,John Keats,1820.0,John Keats : The Complete Poems,The Complete Poems,eng,4.24,17101,17881,191,225,581,2700,5621,8754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.3168511,-0.0130134635,-0.3844143,0.38673192,0.39874655,0.35221773,0.28541037,0.3926332,0.32153505,-0.40377924,0.3533981,-0.38898006,0.38324144,-0.38715968,0.39696017,-0.38270894,-0.41031164,0.39811316,0.38286892,-0.38439906,-0.34588364,-0.39070055,0.38494918,-0.38502264,0.39325732,-0.41534638,0.38329217,0.397232,-0.101678535,-0.38801768,0.3953778,-0.34009162,6021
6023,129621,129621,1395013,42,671011332,9780671011340.0,Judith McNaught,1989.0,Almost Heaven,"Almost Heaven (Sequels, #3)",eng,4.33,19921,21414,657,105,458,2879,6739,11233,https://images.gr-assets.com/books/1351327172m/129621.jpg,https://images.gr-assets.com/books/1351327172s/129621.jpg,-0.38784868,0.33691657,-0.40520456,0.4084345,0.40935913,0.39402288,0.37544245,0.41650417,0.384469,-0.43361995,0.40151244,-0.4016356,0.4111007,-0.34708202,0.4143886,-0.4126029,-0.4299217,0.41320458,0.40816775,-0.41311595,-0.38940483,-0.3953663,0.38328314,-0.4048138,0.41764864,-0.43282482,0.37663415,0.40939718,0.32948133,-0.33327135,0.40459412,-0.35443366,6022
6024,823411,823411,809209,30,143017861,9780143017870.0,Joseph Boyden,2005.0,Three Day Road,Three Day Road,eng,4.31,14563,16318,1384,157,366,1854,5823,8118,https://images.gr-assets.com/books/1327905456m/823411.jpg,https://images.gr-assets.com/books/1327905456s/823411.jpg,-0.33893043,0.10957861,-0.43871424,0.4282123,0.4268345,0.36882555,0.29529473,0.4451602,0.2874516,-0.4528911,0.38888252,-0.42689773,0.43331724,-0.41186816,0.4409679,-0.4213013,-0.462379,0.43894553,0.42502922,-0.42850947,-0.38324022,-0.428682,0.42651317,-0.41277623,0.4331705,-0.4595362,0.4104996,0.43902135,0.12518032,-0.41596666,0.44116992,-0.341292,6023
6025,30005,30005,2193257,85,752852612,9780752852610.0,Dashiell Hammett,1929.0,Red Harvest,Red Harvest,eng,4.0,15636,18109,1022,200,803,3938,7111,6057,https://images.gr-assets.com/books/1320423692m/30005.jpg,https://images.gr-assets.com/books/1320423692s/30005.jpg,-0.27816156,-0.03125112,-0.35614088,0.36379167,0.35483602,0.32893598,0.26124012,0.36831322,0.30764827,-0.37223715,0.34215742,-0.3635031,0.35674855,-0.36120036,0.37254396,-0.36019322,-0.38530436,0.37602627,0.3602559,-0.35164687,-0.3179145,-0.36452746,0.35880393,-0.35797453,0.36242887,-0.37758788,0.3553114,0.3702958,-0.035268106,-0.35382366,0.36581704,-0.3030907,6024
6026,17860217,17860217,25003611,15,,,"J. Lynn, Jennifer L. Armentrout",2013.0,Trust in Me,"Trust in Me (Wait for You, #1.5)",eng,4.27,27675,28866,1990,154,654,4096,10326,13636,https://images.gr-assets.com/books/1493755741m/17860217.jpg,https://images.gr-assets.com/books/1493755741s/17860217.jpg,-0.40699616,0.39846608,-0.3895752,0.39128935,0.39100066,0.40163317,0.4084543,0.39338237,0.40745977,-0.4181932,0.39253497,-0.38311473,0.40221685,-0.27381665,0.3888069,-0.39482406,-0.41728267,0.39867607,0.39829376,-0.38973206,-0.39237496,-0.36635593,0.33662182,-0.38109696,0.39578763,-0.4148416,0.3359998,0.38500997,0.36408025,-0.2589665,0.36486375,-0.3340723,6025
6027,204041,204041,197435,26,1421502410,9781421502410.0,"Masashi Kishimoto, Frances Wall",2002.0,NARUTO -ナルト- 巻ノ十一 ,"Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)",eng,4.5,15214,15408,110,140,303,1547,3163,10255,https://images.gr-assets.com/books/1435525208m/204041.jpg,https://images.gr-assets.com/books/1435525208s/204041.jpg,-0.3293151,0.084763765,-0.3830115,0.3796801,0.37176192,0.37092426,0.35591644,0.37515965,0.3642255,-0.39381889,0.38336068,-0.38191766,0.369573,-0.3632582,0.3926026,-0.38363522,-0.3877429,0.3934877,0.36838415,-0.38146603,-0.35722739,-0.36853665,0.35125312,-0.37146798,0.37857383,-0.39852664,0.35845447,0.38243577,0.21528588,-0.35147217,0.376193,-0.26150203,6026
